question_id,language,pair_id,source_text,target_text,source_lang,target_lang,question,expected_answer,citation_text,cite_from,difficulty,question_type,register,model,batch_id,generated_date,has_context
es_batch_claude_04_056,es,es_030,El tribunal dictaminó que la empresa violó múltiples regulaciones ambientales y debe pagar una multa considerable además de remediar los daños.,The court ruled that the company violated multiple environmental regulations and must pay a considerable fine in addition to remedying the damages.,es,en,¿Qué tipo de violaciones cometió la empresa según el tribunal?,"La empresa violó múltiples regulaciones ambientales, lo que resultó en sanciones financieras y la obligación de reparar los daños causados.",violó múltiples regulaciones ambientales,source,medium,reasoning,formal,claude,es_batch_claude_04,2025-11-21,yes
es_batch_claude_04_057,es,es_029,¿Te acuerdas de cuando éramos niños y pasábamos horas jugando en el parque sin preocuparnos por nada? Qué tiempos aquellos.,Do you remember when we were kids and spent hours playing in the park without worrying about anything? Those were the days.,es,en,"How does the translation capture the informal, reflective tone of reminiscing?","The translation shifts from a direct question format to the idiomatic expression 'Those were the days,' which conveys wistful nostalgia more naturally in English than a literal rendering of 'Qué tiempos aquellos' would.",¿Te acuerdas de cuando éramos niños y pasábamos horas jugando en el parque,source,hard,ambiguous,formal,claude,es_batch_claude_04,2025-11-21,yes
es_batch_claude_04_058,es,es_030,El tribunal dictaminó que la empresa violó múltiples regulaciones ambientales y debe pagar una multa considerable además de remediar los daños.,The court ruled that the company violated multiple environmental regulations and must pay a considerable fine in addition to remedying the damages.,es,en,"Besides paying a fine, what else does the company gotta do?","The company's not just paying up—they also have to actually fix the environmental damage they caused, which is a separate requirement from the financial penalty.",must pay a considerable fine in addition to remedying the damages,target,medium,reasoning,informal,claude,es_batch_claude_04,2025-11-21,yes
es_batch_claude_04_059,es,es_028,La base de datos utiliza indexación compuesta y particionamiento horizontal para manejar eficientemente consultas complejas en conjuntos de datos masivos.,The database uses composite indexing and horizontal partitioning to efficiently handle complex queries on massive datasets.,es,en,What technical architecture choice enables scalability for large-scale data operations?,"The implementation of horizontal partitioning represents a deliberate architectural decision to distribute data across multiple nodes, enabling parallel processing and scalability—a critical consideration given the mention of 'conjuntos de datos masivos' in the original context.",particionamiento horizontal para manejar eficientemente consultas complejas en conjuntos de datos masivos,source,hard,ambiguous,informal,claude,es_batch_claude_04,2025-11-21,yes
es_batch_claude_05_060,es,es_031,"Durante la Semana Santa, muchas ciudades españolas organizan procesiones religiosas con pasos elaborados que representan escenas de la Pasión de Cristo.","During Holy Week, many Spanish cities organize religious processions with elaborate floats that depict scenes from the Passion of Christ.",es,en,What religious event do Spanish cities celebrate with processions?,Spanish cities celebrate Holy Week (Semana Santa) with religious processions featuring elaborate floats depicting scenes from the Passion of Christ.,"Durante la Semana Santa, muchas ciudades españolas organizan procesiones religiosas",source,easy,factual,formal,claude,es_batch_claude_05,2025-11-21,yes
es_batch_claude_05_061,es,es_032,"No te ahogues en un vaso de agua, el problema tiene solución y juntos podemos encontrar la manera de resolverlo eficazmente.","Don't make a mountain out of a molehill, the problem has a solution and together we can find a way to solve it effectively.",es,en,How's the translator handling that Spanish idiom about water and glasses?,"The translator adapts the cultural idiom effectively by converting 'don't drown in a glass of water' to the English equivalent 'don't make a mountain out of a molehill', preserving the meaning about not overreacting to small problems.",No te ahogues en un vaso de agua,source,hard,ambiguous,informal,claude,es_batch_claude_05,2025-11-21,yes
es_batch_claude_05_062,es,es_031,"Durante la Semana Santa, muchas ciudades españolas organizan procesiones religiosas con pasos elaborados que representan escenas de la Pasión de Cristo.","During Holy Week, many Spanish cities organize religious processions with elaborate floats that depict scenes from the Passion of Christ.",es,en,What do the floats in these processions represent?,"The floats depict scenes from the Passion of Christ, representing key moments of Jesus's suffering and crucifixion during Holy Week celebrations.",elaborate floats that depict scenes from the Passion of Christ,target,easy,factual,formal,claude,es_batch_claude_05,2025-11-21,yes
es_batch_claude_05_063,es,es_032,"No te ahogues en un vaso de agua, el problema tiene solución y juntos podemos encontrar la manera de resolverlo eficazmente.","Don't make a mountain out of a molehill, the problem has a solution and together we can find a way to solve it effectively.",es,en,Does the translation preserve the collaborative tone of the original when offering help?,"Yes, the translation maintains the supportive, collaborative spirit through 'together we can find a way', which mirrors the original's emphasis on joint problem-solving rather than individual effort.",together we can find a way to solve it effectively,target,medium,reasoning,formal,claude,es_batch_claude_05,2025-11-21,yes
es_batch_claude_05_064,es,es_033,La novela ganadora del premio narra la historia de tres generaciones de mujeres que luchan por mantener vivas sus tradiciones culturales.,The award-winning novel tells the story of three generations of women who struggle to keep their cultural traditions alive.,es,en,What's the book about that won the prize?,It's about three generations of women fighting to keep their cultural traditions going strong across time.,tres generaciones de mujeres que luchan por mantener vivas sus tradiciones culturales,source,medium,reasoning,informal,claude,es_batch_claude_05,2025-11-21,yes
es_batch_claude_05_065,es,es_033,La novela ganadora del premio narra la historia de tres generaciones de mujeres que luchan por mantener vivas sus tradiciones culturales.,The award-winning novel tells the story of three generations of women who struggle to keep their cultural traditions alive.,es,en,How does the verb choice in 'struggle' versus 'luchan' affect the emotional register of the women's efforts?,"Both 'struggle' and 'luchan' convey active resistance and difficulty, but 'struggle' in English carries slightly more weight of hardship, while 'luchan' emphasizes the ongoing fight or battle aspect, creating a subtle tonal shift toward more persistent adversity in the translation.",women who struggle to keep their cultural traditions alive,target,hard,ambiguous,informal,claude,es_batch_claude_05,2025-11-21,yes
es_batch_claude_06_066,es,es_034,El análisis de datos revela patrones interesantes en el comportamiento del consumidor que podrían informar futuras estrategias de marketing digital.,The data analysis reveals interesting patterns in consumer behavior that could inform future digital marketing strategies.,es,en,What specific aspect of consumer behavior does the data analysis reveal?,The data analysis reveals interesting patterns in consumer behavior that could be used to develop future digital marketing strategies.,reveals interesting patterns in consumer behavior,target,easy,factual,formal,claude,es_batch_claude_06,2025-11-21,yes
es_batch_claude_06_067,es,es_035,"Perdona la demora, me quedé atrapado en el tráfico durante más de una hora y no pude avisarte porque se me acabó la batería.","Sorry for the delay, I got stuck in traffic for over an hour and couldn't let you know because my battery died.",es,en,Why couldn't the person notify anyone about being late?,They were unable to notify anyone because their phone battery had died while they were stuck in traffic.,couldn't let you know because my battery died,target,easy,factual,informal,claude,es_batch_claude_06,2025-11-21,yes
